mean_err,jerk,success,misalign,reaction,method,delta,trial
0.03349653364498007,0.0010798416143360198,0.7783333333333333,0.004940419750392892,6.733333333333333,Naive-Async,1,6
0.02908548365100125,0.0009763854048825112,0.7783333333333333,0.0,6.733333333333333,VLASH,1,6
0.02580308921486026,0.0010848962048420083,0.8083333333333333,0.0,6.714285714285714,Sync,1,7
0.0408685457452535,0.0012032997853427309,0.7383333333333333,0.005505371544279683,9.428571428571429,Naive-Async,1,7
0.03583321225777787,0.0010848962048420057,0.745,0.0,9.428571428571429,VLASH,1,7
0.03544766158762047,0.0012430619993289537,0.7733333333333333,0.0,9.8,Sync,1,8
0.050673701519887766,0.0013742504570228731,0.6966666666666667,0.006082125016199012,10.0,Naive-Async,1,8
0.045285327882547785,0.001243061999328949,0.7116666666666667,0.0,10.0,VLASH,1,8
0.030972172298854635,0.0009705159492256876,0.7966666666666666,0.0,6.533333333333333,Sync,1,9
0.03746532218928903,0.001059471195093216,0.7766666666666666,0.0048352895485950734,7.0,Naive-Async,1,9
0.03325162005606526,0.0009705159492256828,0.7833333333333333,0.0,7.0,VLASH,1,9
0.03637948231266446,0.0011148416016874552,0.7533333333333333,0.0,9.0,Sync,1,10
0.03977715289574212,0.0012399656025365434,0.7466666666666667,0.005663345784928484,8.857142857142858,Naive-Async,1,10
0.034612508549718916,0.00111484160168745,0.7566666666666667,0.0,8.857142857142858,VLASH,1,10
0.03946734745915058,0.0010856066265273901,0.7333333333333333,0.0,9.785714285714286,Sync,1,11
0.04155019856185795,0.001196715443883768,0.7316666666666667,0.005441864977803744,9.142857142857142,Naive-Async,1,11
